dataset,network,strategy,strategy_label,total_agents,mean_final_selfish_ratio,max_final_selfish_ratio,peak_mean_selfish_ratio,mean_total_shared_ratio_misinformation,mean_total_viewed_ratio_misinformation,mean_total_fst_viewed_ratio_misinformation,mean_total_shared_ratio_corrective,mean_total_viewed_ratio_corrective,mean_total_fst_viewed_ratio_corrective,mean_total_shared_ratio_observational,mean_total_viewed_ratio_observational,mean_total_fst_viewed_ratio_observational,mean_total_shared_ratio_behavior_guiding,mean_total_viewed_ratio_behavior_guiding,mean_total_fst_viewed_ratio_behavior_guiding,source_network,structure_level,seed_index,comm_method,method_seed,config_path,graph_path,comm_path,lfr_community_path,target_top20_ratio,target_middle20_ratio,target_bottom20_ratio,target_top20_count,target_middle20_count,target_bottom20_count,target_top20_communities_touched,target_middle20_communities_touched,target_bottom20_communities_touched,anchor_top20_community,anchor_middle20_community,anchor_bottom20_community,num_nodes,num_edges,avg_degree,median_degree,p90_degree,p99_degree,avg_clustering,transitivity,max_degree,lfr_communities,lfr_modularity,lfr_internal_edges,lfr_external_edges,lfr_internal_edge_ratio,lfr_external_edge_ratio,lfr_comm_size_min,lfr_comm_size_median,lfr_comm_size_max,comm_mean,comm_std,comm_min,comm_q10,comm_q25,comm_median,comm_q75,comm_q90,comm_max,comm_count_zero,comm_count_one,top20_count,top20_degree_mean,top20_degree_median,top20_degree_p90,top20_max_degree,top20_communities_touched,top20_largest_comm_count,top20_largest_comm_ratio,middle20_count,middle20_degree_mean,middle20_degree_median,middle20_degree_p90,middle20_max_degree,middle20_communities_touched,middle20_largest_comm_count,middle20_largest_comm_ratio,bottom20_count,bottom20_degree_mean,bottom20_degree_median,bottom20_degree_p90,bottom20_max_degree,bottom20_communities_touched,bottom20_largest_comm_count,bottom20_largest_comm_ratio
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00003,0.001,0.10003999999999999,0.49132,9.78323,3.42623,0.5444800000000001,11.50665,4.72929,0.3500384615384616,6.801692307692308,1.1321538461538463,0.17065,3.81379,1.94443,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_half_facebook_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.00006,0.002,0.09918,0.49043000000000003,9.76468,3.41671,0.5952999999999999,12.41632,5.0649,0.3284761904761905,6.363047619047619,1.04,0.12462000000000001,2.98318,1.64831,lfr_strong_seed3,strong,3,half_facebook,20263802,v2/test_2/network/network-lfrpool_strong_half_facebook_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_half_facebook_seed3/lfr_communities.csv,0.45,0.29,0.41,90,58,82,5,9,6,1,5,7,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,43.5,36.0,73.0,118,5,90,0.45,200,38.38,33.0,61.0,104,9,58,0.29,200,40.185,35.0,63.099999999999994,111,6,82,0.41
lfr_facebook_pool,lfrpool_strong_original_seed1,balance,"Balance (0.8, 0.8)",1000,0.00001,0.001,0.11487,0.44333,8.61097,3.11111,0.62078,11.852549999999999,4.867319999999999,0.333,6.1219230769230775,1.0602692307692307,0.11011,2.57925,1.63293,lfr_strong_seed1,strong,1,original,,v2/test_2/network/network-lfrpool_strong_original_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/lfr_communities.csv,,,,,,,,,,,,,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_facebook_pool,lfrpool_strong_original_seed1,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00006,0.001,0.11617000000000001,0.44433,8.62603,3.1226599999999998,0.5802200000000001,11.115639999999999,4.62621,0.3428076923076923,6.340346153846155,1.0246153846153845,0.14641,3.2380700000000004,1.91896,lfr_strong_seed1,strong,1,original,,v2/test_2/network/network-lfrpool_strong_original_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/lfr_communities.csv,,,,,,,,,,,,,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_facebook_pool,lfrpool_strong_original_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.00005,0.001,0.11395,0.44451999999999997,8.61069,3.12156,0.636,12.20896,4.99706,0.33108,6.1434,1.07228,0.09892000000000001,2.37885,1.5343900000000001,lfr_strong_seed1,strong,1,original,,v2/test_2/network/network-lfrpool_strong_original_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed1/lfr_communities.csv,,,,,,,,,,,,,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5389149942726151,0.47336027802577996,7.397288651350948e-213,2.9733792714278774e-51,9.262905400043418e-7,0.916213213196591,0.999999999873469,1.0,1.0,0,221,200,39.05,32.5,63.099999999999994,115,6,54,0.27,200,34.53,31.0,52.19999999999999,96,8,52,0.26,200,34.185,30.0,51.0,107,6,49,0.245
lfr_facebook_pool,lfrpool_strong_original_seed2,balance,"Balance (0.8, 0.8)",1000,0.00006,0.001,0.11311,0.39616,7.53225,2.7311900000000002,0.6545,13.399120000000002,5.44071,0.3469,6.42335,1.1962000000000002,0.11192,2.4842,1.4796099999999999,lfr_strong_seed2,strong,2,original,,v2/test_2/network/network-lfrpool_strong_original_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/lfr_communities.csv,,,,,,,,,,,,,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_facebook_pool,lfrpool_strong_original_seed2,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00008,0.002,0.11459,0.39841000000000004,7.569170000000001,2.7493200000000004,0.5808099999999999,11.92069,4.94069,0.341,6.340050000000001,1.0181499999999999,0.14415,3.04232,1.70629,lfr_strong_seed2,strong,2,original,,v2/test_2/network/network-lfrpool_strong_original_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/lfr_communities.csv,,,,,,,,,,,,,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_facebook_pool,lfrpool_strong_original_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.00004,0.001,0.11258000000000001,0.39783999999999997,7.56649,2.74017,0.71848,14.656120000000001,5.76608,0.32792857142857146,6.039428571428572,1.0289285714285714,0.10108,2.30572,1.40924,lfr_strong_seed2,strong,2,original,,v2/test_2/network/network-lfrpool_strong_original_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed2/lfr_communities.csv,,,,,,,,,,,,,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5281175557449282,0.47382645104216325,8.411602667207984e-235,1.5057599533513584e-46,2.0235081908623734e-7,0.9103456736387472,0.9999999998160805,1.0,1.0,0,223,200,36.395,30.5,59.099999999999994,106,8,60,0.3,200,32.915,29.0,46.19999999999999,121,8,36,0.18,200,39.07,33.0,66.1,103,6,70,0.35
lfr_facebook_pool,lfrpool_strong_original_seed3,balance,"Balance (0.8, 0.8)",1000,0.00011000000000000003,0.003,0.11205,0.45133999999999996,9.16906,3.14956,0.58755,11.90705,4.63298,0.3322857142857143,6.456964285714285,1.0322857142857143,0.11821,2.87948,1.69147,lfr_strong_seed3,strong,3,original,,v2/test_2/network/network-lfrpool_strong_original_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/lfr_communities.csv,,,,,,,,,,,,,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_facebook_pool,lfrpool_strong_original_seed3,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00005,0.001,0.11272,0.45031,9.14715,3.14285,0.50619,10.22258,4.15984,0.34913636363636363,6.734727272727273,1.1088636363636364,0.15063,3.50623,1.93093,lfr_strong_seed3,strong,3,original,,v2/test_2/network/network-lfrpool_strong_original_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/lfr_communities.csv,,,,,,,,,,,,,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_facebook_pool,lfrpool_strong_original_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.00004,0.001,0.11149,0.44905,9.13247,3.1467600000000004,0.6304,12.77228,4.95021,0.33053846153846156,6.418538461538462,1.0661923076923077,0.10502,2.62583,1.59748,lfr_strong_seed3,strong,3,original,,v2/test_2/network/network-lfrpool_strong_original_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_original_seed3/lfr_communities.csv,,,,,,,,,,,,,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.559234723980709,0.4718905348399679,9.003973903568149e-215,6.87008869007765e-50,0.00002769307754835552,0.9349549840475788,0.9999999999999691,1.0,1.0,0,243,200,39.845,34.0,65.39999999999998,112,7,53,0.265,200,38.665,34.0,60.0,118,8,40,0.2,200,37.265,34.0,54.099999999999994,94,7,57,0.285
lfr_facebook_pool,lfrpool_strong_random_seed1,balance,"Balance (0.8, 0.8)",1000,0.00006,0.002,0.11399000000000001,0.43102999999999997,8.12295,2.9150300000000002,0.63695,12.62321,5.251180000000001,0.3289130434782609,6.0666521739130435,1.0251739130434783,0.12158000000000001,2.77482,1.67395,lfr_strong_seed1,strong,1,random,20261702,v2/test_2/network/network-lfrpool_strong_random_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/lfr_communities.csv,,,,,,,,,,,,,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,36.13,32.0,54.099999999999994,118,12,29,0.145,200,35.705,30.0,56.099999999999994,107,12,31,0.155,200,38.305,34.0,62.099999999999994,115,12,34,0.17
lfr_facebook_pool,lfrpool_strong_random_seed1,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00006,0.002,0.11552,0.43195,8.14127,2.91934,0.5630900000000001,11.20837,4.78686,0.3438,6.35116,1.0435999999999999,0.1574,3.4105100000000004,1.9196400000000002,lfr_strong_seed1,strong,1,random,20261702,v2/test_2/network/network-lfrpool_strong_random_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/lfr_communities.csv,,,,,,,,,,,,,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,36.13,32.0,54.099999999999994,118,12,29,0.145,200,35.705,30.0,56.099999999999994,107,12,31,0.155,200,38.305,34.0,62.099999999999994,115,12,34,0.17
lfr_facebook_pool,lfrpool_strong_random_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.00001,0.001,0.11336,0.43267,8.13936,2.93059,0.6717000000000001,13.38731,5.5265,0.3304705882352941,6.078588235294118,1.0972941176470588,0.10937000000000001,2.55733,1.58611,lfr_strong_seed1,strong,1,random,20261702,v2/test_2/network/network-lfrpool_strong_random_seed1.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed1/lfr_communities.csv,,,,,,,,,,,,,1000,18404,36.808,32.0,61.0,101.02999999999997,0.4355018009048542,0.37615796322883566,119,12,0.8128791977080287,16980,1424,0.9226255161921322,0.07737448380786785,48,64.0,137,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,36.13,32.0,54.099999999999994,118,12,29,0.145,200,35.705,30.0,56.099999999999994,107,12,31,0.155,200,38.305,34.0,62.099999999999994,115,12,34,0.17
lfr_facebook_pool,lfrpool_strong_random_seed2,balance,"Balance (0.8, 0.8)",1000,0.00004,0.001,0.11120000000000001,0.44745,8.6013,2.97849,0.53692,10.65192,4.53612,0.327578947368421,6.057105263157895,1.0124210526315789,0.12096,2.8139499999999997,1.6636,lfr_strong_seed2,strong,2,random,20262702,v2/test_2/network/network-lfrpool_strong_random_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/lfr_communities.csv,,,,,,,,,,,,,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,37.66,31.0,61.19999999999999,106,14,30,0.15,200,35.69,31.0,57.099999999999994,115,14,30,0.15,200,36.75,31.0,61.099999999999994,98,14,28,0.14
lfr_facebook_pool,lfrpool_strong_random_seed2,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00007000000000000001,0.002,0.11224,0.45153,8.653979999999999,2.9826799999999998,0.52179,10.43036,4.40116,0.3421724137931034,6.376862068965518,1.0393793103448277,0.1595,3.51351,1.92929,lfr_strong_seed2,strong,2,random,20262702,v2/test_2/network/network-lfrpool_strong_random_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/lfr_communities.csv,,,,,,,,,,,,,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,37.66,31.0,61.19999999999999,106,14,30,0.15,200,35.69,31.0,57.099999999999994,115,14,30,0.15,200,36.75,31.0,61.099999999999994,98,14,28,0.14
lfr_facebook_pool,lfrpool_strong_random_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.00006,0.002,0.11139000000000002,0.44914,8.62266,2.99347,0.63427,12.66489,5.143020000000001,0.32811538461538464,6.063576923076923,1.0293076923076925,0.10803,2.59425,1.57623,lfr_strong_seed2,strong,2,random,20262702,v2/test_2/network/network-lfrpool_strong_random_seed2.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed2/lfr_communities.csv,,,,,,,,,,,,,1000,18585,37.17,31.0,61.0,99.00999999999999,0.4704899079518049,0.39654408933384677,122,14,0.8098328521190041,17147,1438,0.922625773473231,0.0773742265267689,40,50.0,146,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,37.66,31.0,61.19999999999999,106,14,30,0.15,200,35.69,31.0,57.099999999999994,115,14,30,0.15,200,36.75,31.0,61.099999999999994,98,14,28,0.14
lfr_facebook_pool,lfrpool_strong_random_seed3,balance,"Balance (0.8, 0.8)",1000,0.00002,0.001,0.11105999999999999,0.42860000000000004,8.59117,2.94908,0.59712,12.29085,4.87711,0.31480769230769234,6.141269230769231,1.0497307692307694,0.13034,3.13387,1.7679500000000001,lfr_strong_seed3,strong,3,random,20263702,v2/test_2/network/network-lfrpool_strong_random_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/lfr_communities.csv,,,,,,,,,,,,,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,41.14,34.0,69.19999999999999,118,14,31,0.155,200,40.05,34.0,67.0,108,14,28,0.14,200,38.305,34.0,58.0,111,14,26,0.13
lfr_facebook_pool,lfrpool_strong_random_seed3,certainty_high,"Certainty high (0.9, 0.5)",1000,0.00007000000000000001,0.003,0.1117,0.42893000000000003,8.61265,2.94133,0.50001,10.30599,4.26274,0.35000000000000003,6.758409090909091,1.097,0.16904,3.8585300000000005,2.02101,lfr_strong_seed3,strong,3,random,20263702,v2/test_2/network/network-lfrpool_strong_random_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/lfr_communities.csv,,,,,,,,,,,,,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,41.14,34.0,69.19999999999999,118,14,31,0.155,200,40.05,34.0,67.0,108,14,28,0.14,200,38.305,34.0,58.0,111,14,26,0.13
lfr_facebook_pool,lfrpool_strong_random_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1000,0.0,0.0,0.11005000000000001,0.42875,8.59127,2.95583,0.64944,13.37959,5.22763,0.3247037037037037,6.276148148148148,1.0276296296296297,0.11941,2.9351,1.68564,lfr_strong_seed3,strong,3,random,20263702,v2/test_2/network/network-lfrpool_strong_random_seed3.toml,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/edgelist.txt,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/comm.csv,v2/test_2/network/lfr_facebook_pool/lfrpool_strong_random_seed3/lfr_communities.csv,,,,,,,,,,,,,1000,19342,38.684,34.0,60.10000000000002,104.0,0.5166733393676928,0.4540452306115981,118,14,0.8289077306607316,17857,1485,0.9232240719677386,0.0767759280322614,40,66.5,135,0.5005,0.2886749902572095,0.001,0.10090000000000002,0.25075000000000003,0.5005,0.75025,0.9001,1.0,0,1,200,41.14,34.0,69.19999999999999,118,14,31,0.155,200,40.05,34.0,67.0,108,14,28,0.14,200,38.305,34.0,58.0,111,14,26,0.13
