dataset,network,strategy,strategy_label,info_label,info_name,mean_num_shared,mean_total_shared_ratio,mean_num_viewed,mean_total_viewed_ratio,mean_num_fst_viewed,mean_total_fst_viewed_ratio,degree_level,attachment_edges_m,target_avg_degree,triad_probability,requested_seed,actual_seed,config_path,graph_path,num_nodes,num_edges,avg_degree,avg_clustering,transitivity,largest_connected_component_ratio,max_degree
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,703.26,0.70326,12067.39,12.06739,6514.12,6.51412,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,337.55882352941177,0.3375588235294118,5001.705882352941,5.001705882352941,1048.0882352941176,1.0480882352941177,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,209.9,0.2099,3752.74,3.7527399999999997,2891.75,2.89175,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,615.84,0.61584,9484.75,9.48475,4106.66,4.10666,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,868.71,0.8687100000000001,15045.09,15.04509,7638.38,7.638380000000001,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,311.74074074074076,0.31174074074074076,4591.222222222223,4.591222222222223,1015.5185185185185,1.0155185185185185,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,133.01,0.13301,2653.78,2.6537800000000002,2187.11,2.18711,deg30,15,30,0.0,20262669,20262669,v2/test_2/network/network-pld_deg30_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed2/edgelist.txt,1000,14775,29.55,0.07822287984505837,0.07376167466320624,1.0,199
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,593.76,0.59376,9109.46,9.109459999999999,3977.99,3.9779899999999997,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",1,corrective,700.51,0.70051,11960.9,11.9609,6581.37,6.58137,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",2,observational,320.8181818181818,0.32081818181818184,4737.909090909091,4.737909090909091,1043.4545454545455,1.0434545454545454,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,152.17,0.15217,2924.44,2.92444,2375.78,2.3757800000000002,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,594.9,0.5949,9158.73,9.15873,3984.96,3.98496,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,547.48,0.5474800000000001,9356.22,9.35622,5542.54,5.54254,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,350.3333333333333,0.35033333333333333,5298.944444444444,5.2989444444444445,1124.888888888889,1.1248888888888888,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,213.79,0.21379,3827.54,3.82754,2941.86,2.94186,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,597.53,0.59753,9202.34,9.20234,3997.12,3.99712,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,806.77,0.80677,13860.74,13.86074,7321.52,7.3215200000000005,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,316.75,0.31675000000000003,4680.208333333333,4.680208333333333,976.4166666666666,0.9764166666666666,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg30_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,132.37,0.13237000000000002,2637.08,2.63708,2184.7,2.1847,deg30,15,30,0.0,20263669,20263669,v2/test_2/network/network-pld_deg30_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg30_seed3/edgelist.txt,1000,14775,29.55,0.07898545973572571,0.07416209371042634,1.0,212
powerlaw_degree,pld_deg40_seed1,balance,"Balance (0.8, 0.8)",0,misinformation,680.92,0.68092,13759.12,13.759120000000001,5161.72,5.161720000000001,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,balance,"Balance (0.8, 0.8)",1,corrective,955.19,0.9551900000000001,21655.59,21.65559,9338.49,9.33849,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,balance,"Balance (0.8, 0.8)",2,observational,310.8181818181818,0.3108181818181818,6103.666666666667,6.103666666666667,1067.6666666666667,1.0676666666666668,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,balance,"Balance (0.8, 0.8)",3,behavior-guiding,143.73,0.14373,3662.49,3.66249,2864.47,2.86447,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,685.41,0.68541,13868.0,13.868,5183.62,5.18362,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,699.73,0.6997300000000001,15963.05,15.963049999999999,7793.1,7.793100000000001,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,certainty_high,"Certainty high (0.9, 0.5)",2,observational,339.6,0.3396,6649.433333333333,6.6494333333333335,1070.2333333333333,1.0702333333333334,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,193.23,0.19322999999999999,4586.76,4.58676,3408.26,3.4082600000000003,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,680.63,0.68063,13733.19,13.73319,5151.5,5.1515,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,875.36,0.87536,19954.42,19.95442,9307.79,9.30779,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,309.2608695652174,0.30926086956521737,6031.434782608696,6.031434782608696,1110.2608695652175,1.1102608695652174,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed1,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,126.79,0.12679,3355.69,3.35569,2679.61,2.6796100000000003,deg40,20,40,0.0,20261719,20261719,v2/test_2/network/network-pld_deg40_seed1.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed1/edgelist.txt,1000,19600,39.2,0.09438076916269707,0.09236161098851822,1.0,245
powerlaw_degree,pld_deg40_seed2,balance,"Balance (0.8, 0.8)",0,misinformation,705.82,0.7058200000000001,14244.87,14.24487,5436.67,5.43667,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,balance,"Balance (0.8, 0.8)",1,corrective,845.11,0.84511,19313.21,19.313209999999998,8799.67,8.79967,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,balance,"Balance (0.8, 0.8)",2,observational,316.35714285714283,0.31635714285714284,6227.535714285715,6.227535714285715,1097.5357142857142,1.0975357142857143,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,balance,"Balance (0.8, 0.8)",3,behavior-guiding,134.7,0.1347,3459.72,3.45972,2753.54,2.75354,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,708.11,0.70811,14332.01,14.33201,5457.45,5.45745,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,665.11,0.66511,15040.23,15.04023,7488.14,7.4881400000000005,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,certainty_high,"Certainty high (0.9, 0.5)",2,observational,335.5,0.3355,6651.0,6.651,1021.6428571428571,1.021642857142857,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,186.03,0.18603,4428.09,4.42809,3323.79,3.3237900000000002,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,705.06,0.7050599999999999,14235.8,14.2358,5440.4,5.4403999999999995,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,958.56,0.95856,21921.25,21.92125,9662.26,9.66226,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,312.1290322580645,0.31212903225806454,6114.645161290323,6.114645161290323,1018.516129032258,1.018516129032258,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed2,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,120.8,0.1208,3217.39,3.21739,2592.76,2.59276,deg40,20,40,0.0,20262719,20262719,v2/test_2/network/network-pld_deg40_seed2.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed2/edgelist.txt,1000,19600,39.2,0.09238053840939846,0.09051126696445148,1.0,223
powerlaw_degree,pld_deg40_seed3,balance,"Balance (0.8, 0.8)",0,misinformation,696.93,0.6969299999999999,14048.02,14.048020000000001,5342.74,5.34274,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,balance,"Balance (0.8, 0.8)",1,corrective,702.3,0.7022999999999999,16009.08,16.00908,7866.84,7.866840000000001,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,balance,"Balance (0.8, 0.8)",2,observational,319.7,0.3197,6203.05,6.20305,1080.0,1.08,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,balance,"Balance (0.8, 0.8)",3,behavior-guiding,137.17,0.13717,3523.25,3.52325,2802.99,2.80299,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,certainty_high,"Certainty high (0.9, 0.5)",0,misinformation,701.2,0.7012,14130.75,14.13075,5340.05,5.340050000000001,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,certainty_high,"Certainty high (0.9, 0.5)",1,corrective,631.88,0.63188,14274.42,14.274420000000001,7221.23,7.221229999999999,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,certainty_high,"Certainty high (0.9, 0.5)",2,observational,342.28,0.34228,6701.44,6.70144,1035.92,1.0359200000000002,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,certainty_high,"Certainty high (0.9, 0.5)",3,behavior-guiding,186.33,0.18633000000000002,4463.53,4.4635299999999996,3368.76,3.3687600000000004,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,effective_high,"Effectiveness high (0.5, 0.9)",0,misinformation,699.46,0.6994600000000001,14072.25,14.07225,5332.77,5.332770000000001,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,effective_high,"Effectiveness high (0.5, 0.9)",1,corrective,820.52,0.82052,18792.22,18.79222,8883.93,8.883930000000001,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,effective_high,"Effectiveness high (0.5, 0.9)",2,observational,311.0,0.311,6086.181818181818,6.086181818181818,992.5454545454545,0.9925454545454545,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
powerlaw_degree,pld_deg40_seed3,effective_high,"Effectiveness high (0.5, 0.9)",3,behavior-guiding,119.37,0.11937,3200.78,3.2007800000000004,2605.96,2.60596,deg40,20,40,0.0,20263719,20263719,v2/test_2/network/network-pld_deg40_seed3.toml,v2/test_2/network/powerlaw_degree/pld_deg40_seed3/edgelist.txt,1000,19600,39.2,0.09495464412319117,0.09092112965452788,1.0,247
